"","X","system.index","CATEGORIA","COD_UICN","NOMBRE","SQ_KM","SUBCAT","sqKm2000","landCoverCode","cumSum","cumPerc","perc","IUCNCat"
"18",4910,"2_000021295758d2f5ec63","Reserva Natural","V - UICN","Alto Mao",210.115,"RESERVA FORESTAL",3.81138701857489,8,568.339215291063,0.931111021969074,0.00624420129124377,"V"
"19",4836,"2_00004c9de295cee01390","Parque Nacional","II - UICN","Luis Quin",197.294,"PARQUE NACIONAL",3.45876138489146,8,571.797976675955,0.93677751613521,0.00566649416613659,"II"
"20",4909,"2_0000c5755af7c8e60712","Parque Nacional","II - UICN","Manolo Tavarez Justo",351.727,"PARQUE NACIONAL",3.18563021729102,8,574.983606893246,0.941996539083888,0.00521902294867747,"II"
"21",4871,"2_0000e5fbd7c3686e678f","Parque Nacional","II - UICN","Cabo Cabrón",35.623,"PARQUE NACIONAL",2.98686486093148,8,577.970471754177,0.946889924439535,0.0048933853556474,"II"
"22",4835,"2_0000fa283ee10d34e2a8","Parque Nacional","II - UICN","Máximo Gómez",42.295,"PARQUE NACIONAL",2.86928674780531,8,580.839758501983,0.951590681389244,0.00470075694970847,"II"
"23",4919,"2_0000b2b9f5eb60eb3439","Parque Nacional","II - UICN","Nalga de Maco",165.849,"PARQUE NACIONAL",2.73962476877098,8,583.579383270754,0.956079012916668,0.00448833152742372,"II"
"24",4896,"2_00005fbfda11a5ee6390","Parque Nacional","II - UICN","Valle Nuevo",906.131,"PARQUE NACIONAL",2.57177892597163,8,586.151162196725,0.960292362338304,0.00421334942163655,"II"
"25",4976,"2_000063c12bd4075f6f78","Paisaje Protegido","VI - UICN","Mirador del Paraíso",21.359,"VIA PANORAMICA",2.48381569789836,8,588.634977894623,0.964361601466328,0.00406923912802421,"VI"
"26",4963,"2_0000c010c0482b7d1e56","Paisaje Protegido","VI - UICN","Carretera Santiago - La Cumbre - Puerto Plata",20.98,"VIA PANORAMICA",1.79557624287005,8,590.430554137494,0.967303296822799,0.00294169535647105,"VI"
"27",4903,"2_0000193c3762839caaeb","Paisaje Protegido","VI - UICN","Guagui",41.474,"AREA NACIONAL DE RECREO",1.78492783292529,8,592.215481970419,0.970227546872666,0.00292425004986673,"VI"
"28",4948,"2_000089ce49ef107125ba","Monumento Natural","III - UICN","Salto de La Damajagua",5.526,"MONUMENTO NATURAL",1.58794553154959,8,593.803427501968,0.972829080511261,0.00260153363859496,"III"
"29",4857,"2_0000d41ac81dfc55fa2f","Monumento Natural","III - UICN","Lagunas Cabarete y Goleta",71.801,"MONUMENTO NATURAL",1.5225669336492,8,595.325994435618,0.975323504291046,0.00249442377978509,"III"
"30",4904,"2_00009a59228fd616ceb0","Paisaje Protegido","VI - UICN","Carretera Bayacanes-Jarabacoa",16.227,"VIA PANORAMICA",1.39766814819626,8,596.723662583814,0.977613306196013,0.0022898019049665,"VI"
"31",4856,"2_0000dc612fd23821a738","Paisaje Protegido","VI - UICN","Mirador del Atlántico",12.116,"VIA PANORAMICA",1.34946483240128,8,598.073127416215,0.979824136533604,0.00221083033759159,"VI"
"32",4851,"2_0000b06cd5eec708891a","PAISAJES PROTEGIDOS","VI - UICN","Vía Panorámica Costa Azul",18.918,"VIA PANORAMICA",1.20302827240825,8,599.276155688623,0.981795059626789,0.00197092309318489,"VI"
"33",4865,"2_0000d194531576124c3f","Paisaje Protegido","VI - UICN","Autovia Santo Domingo - Samana - Boulevar del Atlantico",103.411,"VIA PANORAMICA",1.03667224319988,8,600.312827931823,0.983493441378114,0.00169838175132518,"VI"
"34",4960,"2_0000f9514c545894c37c","Parque Nacional","II - UICN","Picky Lora",112.276,"PARQUE NACIONAL",0.903973155347012,8,601.21680108717,0.984974422007045,0.00148098062893074,"II"
"35",4869,"2_0000e41b0f7e2217341d","Monumento Natural","III - UICN","Bosque Húmedo de Río San Juan",1.593,"MONUMENTO NATURAL",0.710192577340445,8,601.926993664511,0.986137931613088,0.00116350960604339,"III"
"36",4913,"2_00004722907bd72f7ed9","Reserva Natural","V - UICN","Villarpando",79.551,"RESERVA FORESTAL",0.65836680199585,8,602.585360466507,0.987216534970632,0.00107860335754401,"V"
"37",4917,"2_0000e4f5edfbaeb81658","Parque Nacional","II - UICN","Sierra de Neiba",183,"PARQUE NACIONAL",0.610541491859014,8,603.195901958366,0.98821678604806,0.00100025107742782,"II"
"38",4947,"2_00001bccad1eac18ffb2","Área de Manejo de Hábitat/Especies","IV - UICN","Bahia de Luperón",18.685,"REFUGIO DE VIDA SILVESTRE",0.608871912593008,8,603.804773870959,0.989214301851175,0.000997515803114871,"IV"
"39",4907,"2_00009c346b8616af116a","Parque Nacional","II - UICN","José del Carmen Ramírez",749.758,"PARQUE NACIONAL",0.583351520582694,8,604.388125391541,0.990170007556295,0.000955705705119775,"II"
"40",4979,"2_0000f36b60883ecf46f3","Paisaje Protegido","VI - UICN","Carretera Cabral - Polo",10.156,"VIA PANORAMICA",0.576772531754167,8,604.964897923296,0.991114934893766,0.000944927337470948,"VI"
"41",4961,"2_0000cbddd9fb265c6f27","Monumento Natural","III - UICN","Diego de Ocampo",25.344,"MONUMENTO NATURAL",0.506628621890637,8,605.471526545186,0.991944945354413,0.000830010460646797,"III"
"42",4876,"2_0000fb2ff63f33523634","Parque Nacional","II - UICN","Los Haitises",631.681,"PARQUE NACIONAL",0.469380461039314,8,605.940907006225,0.992713932095098,0.000768986740685854,"II"
"43",4978,"2_0000329a90bc16ab6b31","Área de Manejo de Hábitat/Especies","III - UICN","Monumento Natural Miguel Domingo Fuerte",33.529,"REFUGIO DE VIDA SILVESTRE",0.396196581478518,8,606.337103587704,0.993363021571868,0.000649089476769943,"III"
"44",4926,"2_000057ef882f5c589930","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Saladilla",31.114,"REFUGIO DE VIDA SILVESTRE",0.346288849886549,8,606.683392437591,0.993930347134208,0.00056732556233909,"IV"
"45",4897,"2_0000e928b935296be8a7","Parque Nacional","II - UICN","Francisco Alberto Caamaño Deñó",587.51,"PARQUE NACIONAL",0.321291227705688,8,607.004683665296,0.994456719053178,0.000526371918970142,"II"
"46",4886,"2_00000f52febce2155485","Área de Manejo de Hábitat/Especies","IV - UICN","Río Higuamo",18.493,"REFUGIO DE VIDA SILVESTRE",0.301344484762942,8,607.306028150059,0.994950412192105,0.000493693138927024,"IV"
"47",4898,"2_0000d524ac8d6f750e9b","RESERVAS NATURALES","V - UICN","Hatillo",319.18,"RESERVA FORESTAL",0.282915554227414,8,607.588943704287,0.99541391318542,0.000463500993315632,"V"
"48",4906,"2_0000b8391591d501c34e","Parque Nacional","II - UICN","Armando Bermúdez",802.55,"PARQUE NACIONAL",0.246468578687026,8,607.835412282974,0.995817703041918,0.00040378985649796,"II"
"49",4941,"2_0000d3607a592751e875","Área de Protección Estricta","Ia - UICN","Estero Hondo",32.543,"SANTUARIO DE MAMIFEROS MARINOS",0.245285872698364,8,608.080698155672,0.996219555269352,0.000401852227433902,"Ia"
"50",4888,"2_0000260fbb621eacaf31","Parque Nacional","II - UICN","Humedales del Ozama",46.418,"PARQUE NACIONAL",0.24018476309707,8,608.320882918769,0.996613050340978,0.000393495071625809,"II"
"51",4918,"2_0000834349b2e6e5402f","Monumento Natural","III - UICN","Cerro de San Francisco",4.025,"MONUMENTO NATURAL",0.21900305623291,8,608.539885975002,0.996971843389244,0.00035879304826598,"III"
"52",4839,"2_000016ca712539e81bfc","Paisaje Protegido","V - UICN","Boca de Nigua",5.815,"AREA NACIONAL DE RECREO",0.170405096213633,8,608.710291071216,0.997251018323888,0.000279174934643489,"V"
"53",4899,"2_00002117903385afb872","Paisaje Protegido","VI - UICN","Carretera El Abanico - Constanza",22.746,"VIA PANORAMICA",0.167673377082898,8,608.877964448298,0.997525717878823,0.000274699554935177,"VI"
"54",4900,"2_0000c009dca2cb3f0f00","Área de Protección Estricta","Ia - UICN","Las Neblinas",40.776,"RESERVA CIENTIFICA",0.151548423540582,8,609.029512871839,0.997773999897244,0.000248282018421705,"Ia"
"55",4914,"2_000083c1408c82a3d250","RESERVAS NATURALES","V - UICN","Barrero",310.642,"RESERVA FORESTAL",0.104007066204561,8,609.133519938044,0.997944394835866,0.000170394938621538,"V"
"56",4864,"2_000053e64cce0747a976","Área de Manejo de Hábitat/Especies","IV - UICN","Gran Estero",152.16,"REFUGIO DE VIDA SILVESTRE",0.10321562583291,8,609.236735563877,0.998113493156493,0.00016909832062748,"IV"
"57",4969,"2_000013948a662e11f76e","Parque Nacional","II - UICN","Lago Enriquillo e Isla Cabritos",404.934,"PARQUE NACIONAL",0.0930411472545286,8,609.329776711131,0.998265922613013,0.000152429456519154,"II"
"58",4863,"2_000096c4da9fbc478a40","Paisaje Protegido","IV - UICN","Carretera Nagua - Sánchez",16.847,"VIA PANORAMICA",0.0809722631442632,8,609.410748974275,0.998398579597889,0.000132656984876175,"IV"
"59",4905,"2_0000d5b368408a3dd11d","Parque Nacional","II - UICN","Baiguate",52.427,"PARQUE NACIONAL",0.0691644306767195,8,609.479913404952,0.998511891792435,0.000113312194546224,"II"
"60",4875,"2_000055fc039a0baf69b9","Monumento Natural","III - UICN","Salto El Limón",16.475,"MONUMENTO NATURAL",0.061354045005632,8,609.541267449958,0.998612408219966,0.00010051642753153,"III"
"61",4862,"2_0000b4cd58c00b7bc103","Área de Protección Estricta","Ia - UICN","Loma Guaconejo",23.371,"RESERVA CIENTIFICA",0.0600664629405805,8,609.601333912898,0.998710815199795,9.84069798281098e-05,"Ia"
"62",4938,"2_00008e80f2d926772940","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",249.823,"SANTUARIO DE MAMIFEROS MARINOS",0.0575652201622315,8,609.65889913306,0.998805124389682,9.43091898870293e-05,"IV"
"63",4877,"2_0000450ec88e41eeb580","Monumento Natural","III - UICN","Salto de Socoa",68.303,"MONUMENTO NATURAL",0.0485652004900692,8,609.707464333551,0.998884688833316,7.95644436347455e-05,"III"
"64",4859,"2_00005eaa06b3665d60ce","Área de Protección Estricta","Ia - UICN","Loma Quita Espuela",75.737,"RESERVA CIENTIFICA",0.0484490558489559,8,609.7559133894,0.998964062997005,7.93741636882388e-05,"Ia"
"65",4962,"2_00007862393053c11690","Monumento Natural","III - UICN","La Tinaja",29.519,"MONUMENTO NATURAL",0.0473636865715212,8,609.803277075971,0.999041658998514,7.75960015098495e-05,"III"
"66",4895,"2_000077501366bc6b0fd3","Reserva Natural","V - UICN","Loma Novillero",12.889,"RESERVA FORESTAL",0.0455044865041217,8,609.848781562475,0.999116209069657,7.45500711425164e-05,"V"
"67",4850,"2_00002c96bc8da7a8b6e1","Monumento Natural","III - UICN","Loma la Altagracia o Loma la Enea",0.675,"MONUMENTO NATURAL",0.0405944915802002,8,609.889376054055,0.999182715088465,6.65060188081474e-05,"III"
"68",4853,"2_0000fce0c24e1805a613","Área de Manejo de Hábitat/Especies","IV - UICN","Lagunas Redonda y Limón",32.253,"REFUGIO DE VIDA SILVESTRE",0.0396816813323544,8,609.929057735388,0.999247725648822,6.50105603568063e-05,"IV"
"69",4841,"2_0000764c442957d5ae5b","Paisaje Protegido","VI - UICN","Autopista Juan Bosch",5.556,"CORREDOR ECOLOGICO",0.0387888832133143,8,609.967846618601,0.999311273536629,6.35478878072696e-05,"VI"
"70",4852,"2_0000f462fc5d892fc577","Área de Manejo de Hábitat/Especies","IV - UICN","Ría Maimón",4.828,"REFUGIO DE VIDA SILVESTRE",0.0327777572611275,8,610.000624375862,0.999364973387423,5.36998507935663e-05,"IV"
"71",4921,"2_00005e7c18e63314a3aa","Área de Manejo de Hábitat/Especies","IV - UICN","Cañón Río Gurabo",30.16,"REFUGIO DE VIDA SILVESTRE",0.0314005469281006,8,610.03202492279,0.999416416952382,5.14435649590681e-05,"IV"
"72",4884,"2_000021015411349762e6","Área de Manejo de Hábitat/Especies","IV - UICN","Río Soco",11.764,"REFUGIO DE VIDA SILVESTRE",0.0304687324628787,8,610.062493655253,0.999466333924251,4.99169718687884e-05,"IV"
"73",4868,"2_0000d88e17fd5aa4df25","Monumento Natural","III - UICN","El Saltadero",2.38,"MONUMENTO NATURAL",0.0303339299155393,8,610.092827585169,0.999516030048896,4.96961246454397e-05,"III"
"74",4832,"2_0000c451075b23e5802d","Paisaje Protegido","VI - UICN","Autopista 6 de Noviembre",3.64,"CORREDOR ECOLOGICO",0.026720357438005,8,610.119547942607,0.999559806052121,4.37760032250074e-05,"VI"
"75",4840,"2_0000fcf7e3fe8b2b437b","Parque Nacional","II - UICN","Submarino La Caleta",11.153,"PARQUE NACIONAL SUBMARINO",0.0241689644925585,8,610.143716907099,0.999599402104308,3.95960521870296e-05,"II"
"76",4959,"2_000051671fc009131ce3","Paisaje Protegido","VI - UICN","Entrada de Mao",54.367,"VIA PANORAMICA",0.0215213205445174,8,610.165238227644,0.99963466051729,3.52584129815276e-05,"VI"
"77",4890,"2_00009543f2dfcde6f4aa","Paisaje Protegido","VI - UICN","Autopista Duarte",10.366,"CORREDOR ECOLOGICO",0.0210240912386403,8,610.186262318882,0.999669104318725,3.44438014349513e-05,"VI"
"78",4893,"2_000075ad545de44a830a","Monumento Natural","III - UICN","Saltos de Jima",18.564,"MONUMENTO NATURAL",0.0184803459307861,8,610.204742664813,0.999699380698258,3.02763795335571e-05,"III"
"79",4920,"2_0000eb7589384e5e0b1a","Reserva Natural","V - UICN","Río Cana",259.947,"RESERVA FORESTAL",0.0184621398492432,8,610.223204804662,0.99972962725074,3.02465524817976e-05,"V"
"80",4882,"2_0000019fb0a460ed7ef0","Monumento Natural","III - UICN","Río Cumayasa y Cueva de las Maravillas",88.76,"MONUMENTO NATURAL",0.0181031400872803,8,610.24130794475,0.999759285653352,2.96584026123983e-05,"III"
"81",4854,"2_0000d54a6879b8f1fc77","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",35270.055,"SANTUARIO DE MAMIFEROS MARINOS",0.0147322259122027,8,610.256040170662,0.999783421482019,2.41358286669789e-05,"Ia"
"82",4879,"2_0000ba6f1866348e0af6","Área de Manejo de Hábitat/Especies","IV - UICN","Manglar de la Jina",52.864,"REFUGIO DE VIDA SILVESTRE",0.0146845991802476,8,610.270724769842,0.999807479283737,2.40578017178073e-05,"IV"
"83",4894,"2_00003e8c02a4e4cfa0c8","Parque Nacional","II - UICN","Montaña La Humeadora",305.408,"PARQUE NACIONAL",0.0131376088604736,8,610.283862378703,0.999829002648803,2.15233650664786e-05,"II"
"84",4834,"2_00000ff7eb15b950099d","Monumento Natural","III - UICN","Don Rafael Herrera Cabral",0.495,"AREA DE PROTECCION ESPECIAL",0.0129940179375431,8,610.29685639664,0.999850290768637,2.12881198337054e-05,"III"
"85",4866,"2_0000cdcb5769a5c302b6","Parque Nacional","II - UICN","Manglares del Bajo Yuna",121.155,"PARQUE NACIONAL",0.0116352700606881,8,610.308491666701,0.999869352849707,1.90620810699209e-05,"II"
"86",4923,"2_0000697901ae10cfa05c","Área de Manejo de Hábitat/Especies","IV - UICN","Río Chacuey",38.774,"REFUGIO DE VIDA SILVESTRE",0.0114078653508756,8,610.319899532052,0.999888042373287,1.86895235795044e-05,"IV"
"87",4855,"2_00006a0c56e813dd722b","Monumento Natural","III - UICN","Laguna Gri-Grí",16.151,"MONUMENTO NATURAL",0.0102605142348513,8,610.330160046287,0.999904852189745,1.68098164583767e-05,"III"
"88",4902,"2_0000a41b7df193a309f3","Monumento Natural","III - UICN","Salto de Jimenoa",17.431,"MONUMENTO NATURAL",0.00936624856018066,8,610.339526294847,0.999920196929355,1.53447396101638e-05,"III"
"89",4878,"2_0000625886cbbf9a9bd3","Monumento Natural","III - UICN","Salto Grande",14.759,"MONUMENTO NATURAL",0.00886872442397174,8,610.348395019271,0.999934726574398,1.45296450425955e-05,"III"
"90",4891,"2_0000e82d1d05abf9898f","Área de Protección Estricta","Ib - UICN","Sierra Prieta",4,"RESERVA BIOLOGICA",0.0063334243360476,8,610.354728443607,0.999945102633356,1.03760589581717e-05,"Ib"
"91",4858,"2_0000f2a2d824a008b435","Área de Protección Estricta","Ia - UICN","La Salcedoa",41.216,"RESERVA CIENTIFICA",0.00589857200195312,8,610.360627015609,0.999954766273058,9.66363970165952e-06,"Ia"
"92",4870,"2_000082d1b74ea5e5ceff","Monumento Natural","III - UICN","Cabo Francés Viejo",0.247,"MONUMENTO NATURAL",0.00575781399618949,8,610.366384829605,0.999964199308699,9.43303564149488e-06,"III"
"93",4831,"2_0000db6f74a1140a48ec","Paisaje Protegido","VI - UICN","Autopista 6 de Noviembre",3.64,"CORREDOR ECOLOGICO",0.00474611081493662,8,610.37113094042,0.999971974869443,7.77556074326304e-06,"VI"
"94",4860,"2_0000a528c46e5f5164f8","Área de Manejo de Hábitat/Especies","IV - UICN","La Gran Laguna o Perucho",7.32,"REFUGIO DE VIDA SILVESTRE",0.00371132514947151,8,610.374842265569,0.999978055139218,6.0802697751803e-06,"IV"
"95",4981,"2_000073bdf19394f4dbf3","Parque Nacional","II - UICN","La Gran Sabana",219.576,"PARQUE NACIONAL",0.00366845231567383,8,610.378510717885,0.999984065170362,6.01003114476726e-06,"II"
"96",4880,"2_000035a6e2a628dfb43f","Parque Nacional","II - UICN","Saltos de la Jalda",36.434,"PARQUE NACIONAL",0.00314963795654297,8,610.381660355842,0.999989225227134,5.1600567718126e-06,"II"
"97",4911,"2_00003b22da69d14df7b5","Reserva Natural","V - UICN","Guanito",68.945,"RESERVA FORESTAL",0.00281582773967429,8,610.384476183581,0.999993838402108,4.61317497339027e-06,"V"
"98",4883,"2_000009be74045b4c63ed","Área de Manejo de Hábitat/Especies","IV - UICN","Río Dulce",1.918,"REFUGIO DE VIDA SILVESTRE",0.00123990941894531,8,610.385716093,0.999995869747641,2.03134553302291e-06,"IV"
"99",4982,"2_0000f25b62449a8127e2","Monumento Natural","III - UICN","Las Marías",4.505,"MONUMENTO NATURAL",0.00104120594820868,8,610.386757298948,0.999997575556968,1.70580932730529e-06,"III"
"100",4849,"2_00007c7c512a2e5a0f70","Monumento Natural","III - UICN","Punta Bayahibe",1.507,"MONUMENTO NATURAL",0.000671136293334961,8,610.387428435242,0.999998675080603,1.09952363510165e-06,"III"
"101",4846,"2_0000e0ce5136adb372f8","Área de Manejo de Hábitat/Especies","IV - UICN","Lagunas de Bávaro y El Caletón",6.4,"REFUGIO DE VIDA SILVESTRE",0.000333690357192096,8,610.387762125599,0.999999221766035,5.46685432127427e-07,"IV"
"102",4980,"2_0000c39feb1e32715a4c","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Cabral o Rincón",56.035,"REFUGIO DE VIDA SILVESTRE",0.0002719639453125,8,610.388034089544,0.999999667324991,4.45558955366079e-07,"IV"
"103",4838,"2_00003d834babc82df9c7","Monumento Natural","III - UICN","Reserva Antropológica Cuevas de Borbón o del Pomier",5.022,"MONUMENTO NATURAL",0.000103225762120864,8,610.388137315306,0.999999836439918,1.69114926923829e-07,"III"
"104",4977,"2_0000228295ccf706523d","Área de Manejo de Hábitat/Especies","IV - UICN","Arrecifes del Suroeste",2707.428,"SANTUARIO MARINO",5.26544699994255e-05,8,610.388189969776,0.999999922703818,8.62639002436191e-08,"IV"
"105",4925,"2_0000d9f741199f6894b8","Parque Nacional","II - UICN","Manglares de Estero Balsa",56.546,"PARQUE NACIONAL",3.31630481770833e-05,8,610.388223132824,0.999999977034891,5.43310735015177e-08,"II"
"106",4842,"2_0000f8c06163f8b84756","Área de Manejo de Hábitat/Especies","IV - UICN","Arrecifes del Sureste",7860.712,"SANTUARIO MARINO",1.40176323050705e-05,8,610.388237150457,1,2.29651088469702e-08,"IV"
"107",4833,"2_0000bf93afe62ed07a2c","Reserva Natural","V - UICN","Cerro de Bocanigua",29.208,"RESERVA FORESTAL",0,8,610.388237150457,1,0,"V"
"108",4837,"2_00004e3d4ddc6137c059","Área de Protección Estricta","Ia - UICN","Loma Barbacoa",13.708,"RESERVA CIENTIFICA",0,8,610.388237150457,1,0,"Ia"
"109",4861,"2_00005c34cbb1800494c4","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.302,"SANTUARIO DE MAMIFEROS MARINOS",0,8,610.388237150457,1,0,"Ia"
"110",4867,"2_0000a5d843dbedc0869f","Paisaje Protegido","IV - UICN","Carretera Nagua - Sánchez",0,"VIA PANORAMICA",0,8,610.388237150457,1,0,"IV"
"111",4872,"2_00009037f8ad8d850e10","Monumento Natural","III - UICN","Cabo Samaná",9.271,"MONUMENTO NATURAL",0,8,610.388237150457,1,0,"III"
"112",4873,"2_000077e1942d05f83399","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.265,"SANTUARIO DE MAMIFEROS MARINOS",0,8,610.388237150457,1,0,"Ia"
"113",4874,"2_0000e4a2e995c1356c9a","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.024,"SANTUARIO DE MAMIFEROS MARINOS",0,8,610.388237150457,1,0,"Ia"
"114",4881,"2_0000cd33ee04d148f8aa","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.524,"SANTUARIO DE MAMIFEROS MARINOS",0,8,610.388237150457,1,0,"Ia"
"115",4885,"2_0000782d9791f3c30d7e","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Mallén",1.413,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"IV"
"116",4887,"2_00004d333b37f34f86e8","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna San José",0.58,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"IV"
"117",4889,"2_00000444250efbd425f3","AREAS DE MANEJO DE HABITAT/ESPECIES","VI - UICN","Cueva de Los Tres Ojos",0.081,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"VI"
"118",4901,"2_0000ac903da689fbd039","Área de Protección Estricta","Ia - UICN","Ébano Verde",29.899,"RESERVA CIENTIFICA",0,8,610.388237150457,1,0,"Ia"
"119",4912,"2_00009e17e4b60d308897","Reserva Natural","V - UICN","Arroyo Cano",23.899,"RESERVA FORESTAL",0,8,610.388237150457,1,0,"V"
"120",4922,"2_000015ba4167cd27b617","Reserva Natural","V - UICN","Las Matas",47.777,"RESERVA FORESTAL",0,8,610.388237150457,1,0,"V"
"121",4927,"2_00009778b97e97dca431","Reserva Natural","V - UICN","Cayuco",5.039,"RESERVA FORESTAL",0,8,610.388237150457,1,0,"V"
"122",4928,"2_0000ffd440f16e9b1ae7","Parque Nacional","II - UICN","El Morro",18.363,"PARQUE NACIONAL",0,8,610.388237150457,1,0,"II"
"123",4929,"2_0000b992c0235edfc892","Parque Nacional","II - UICN","Submarino Monte Cristi",245.214,"PARQUE NACIONAL SUBMARINO",0,8,610.388237150457,1,0,"II"
"124",4930,"2_0000a81805ecd6aecb46","Área de Manejo de Hábitat/Especies","IV - UICN","Cayos Siete Hermanos",115.376,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"IV"
"125",4931,"2_00006b406203867b543a","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Tororu",0.06,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"IV"
"126",4932,"2_0000a77a2ca82b900722","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Arenas",0.04,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"IV"
"127",4933,"2_00005af99beb815b9355","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Terreno",0.151,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"IV"
"128",4934,"2_0000e7b63274d2ef20cb","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo de Los Muertos",0.056,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"IV"
"129",4935,"2_00004a63f1e19d9dc549","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Ratas",0.085,"REFUGIO DE VIDA SILVESTRE",0,8,610.388237150457,1,0,"IV"
