"","X","system.index","CATEGORIA","COD_UICN","NOMBRE","SQ_KM","SUBCAT","sqKm2000","landCoverCode","cumSum","cumPerc","perc","IUCNCat"
"35",3587,"2_000055fc039a0baf69b9","Monumento Natural","III - UICN","Salto El Limón",16.475,"MONUMENTO NATURAL",2.72793973436541,6,1090.65496845342,0.971702482317831,0.0024304164819926,"III"
"36",3659,"2_00001bccad1eac18ffb2","Área de Manejo de Hábitat/Especies","IV - UICN","Bahia de Luperón",18.685,"REFUGIO DE VIDA SILVESTRE",2.60703048016931,6,1093.26199893359,0.97402517653583,0.00232269421799911,"IV"
"37",3605,"2_000075ad545de44a830a","Monumento Natural","III - UICN","Saltos de Jima",18.564,"MONUMENTO NATURAL",2.36228385086283,6,1095.62428278445,0.976129817460977,0.0021046409251477,"III"
"38",3636,"2_0000c2339b4d30fe257c","Reserva Natural","V - UICN","Cerro Chacuey",51.893,"RESERVA FORESTAL",2.25263109536046,6,1097.87691387981,0.97813676492871,0.00200694746773308,"V"
"39",3629,"2_0000e4f5edfbaeb81658","Parque Nacional","II - UICN","Sierra de Neiba",183,"PARQUE NACIONAL",1.92132267800293,6,1099.79823655782,0.979848538192987,0.00171177326427659,"II"
"40",3583,"2_0000e5fbd7c3686e678f","Parque Nacional","II - UICN","Cabo Cabrón",35.623,"PARQUE NACIONAL",1.6366717409814,6,1101.4349082988,0.981306706027409,0.00145816783442177,"II"
"41",3617,"2_0000d5b368408a3dd11d","Parque Nacional","II - UICN","Baiguate",52.427,"PARQUE NACIONAL",1.60076378030895,6,1103.03567207911,0.982732882209539,0.00142617618213061,"II"
"42",3590,"2_0000625886cbbf9a9bd3","Monumento Natural","III - UICN","Salto Grande",14.759,"MONUMENTO NATURAL",1.52478631471041,6,1104.56045839382,0.984091367422429,0.00135848521288943,"III"
"43",3598,"2_00000f52febce2155485","Área de Manejo de Hábitat/Especies","IV - UICN","Río Higuamo",18.493,"REFUGIO DE VIDA SILVESTRE",1.39519451497209,6,1105.95565290879,0.98533439478922,0.00124302736679139,"IV"
"44",3616,"2_00009a59228fd616ceb0","Paisaje Protegido","VI - UICN","Carretera Bayacanes-Jarabacoa",16.227,"VIA PANORAMICA",1.26248331778029,6,1107.21813622657,0.986459185130121,0.00112479034090088,"VI"
"45",3576,"2_000053e64cce0747a976","Área de Manejo de Hábitat/Especies","IV - UICN","Gran Estero",152.16,"REFUGIO DE VIDA SILVESTRE",1.22784385174608,6,1108.44598007831,0.987553113964766,0.0010939288346453,"IV"
"46",3594,"2_0000019fb0a460ed7ef0","Monumento Natural","III - UICN","Río Cumayasa y Cueva de las Maravillas",88.76,"MONUMENTO NATURAL",1.20175378149966,6,1109.64773385981,0.988623798247509,0.00107068428274247,"III"
"47",3600,"2_0000260fbb621eacaf31","Parque Nacional","II - UICN","Humedales del Ozama",46.418,"PARQUE NACIONAL",1.15875204314931,6,1110.80648590296,0.989656170784459,0.00103237253694969,"II"
"48",3626,"2_000083c1408c82a3d250","RESERVAS NATURALES","V - UICN","Barrero",310.642,"RESERVA FORESTAL",1.15707264040575,6,1111.96355854337,0.990687047083036,0.0010308762985774,"V"
"49",3658,"2_0000d7645f798cd8f682","Parque Nacional","II - UICN","La Hispaniola",54.826,"PARQUE NACIONAL",0.911894808098788,6,1112.87545335147,0.991499485914996,0.000812438831960612,"II"
"50",3660,"2_000089ce49ef107125ba","Monumento Natural","III - UICN","Salto de La Damajagua",5.526,"MONUMENTO NATURAL",0.909383663540072,6,1113.78483701501,0.992309687480845,0.000810201565848283,"III"
"51",3675,"2_0000c010c0482b7d1e56","Paisaje Protegido","VI - UICN","Carretera Santiago - La Cumbre - Puerto Plata",20.98,"VIA PANORAMICA",0.907708289989445,6,1114.692545305,0.993118396398069,0.000808708917224253,"VI"
"52",3672,"2_0000f9514c545894c37c","Parque Nacional","II - UICN","Picky Lora",112.276,"PARQUE NACIONAL",0.891438113647378,6,1115.58398341864,0.993912609648748,0.000794213250678348,"II"
"53",3591,"2_0000ba6f1866348e0af6","Área de Manejo de Hábitat/Especies","IV - UICN","Manglar de la Jina",52.864,"REFUGIO DE VIDA SILVESTRE",0.880091678894939,6,1116.46407509754,0.994696713965681,0.000784104316933667,"IV"
"54",3596,"2_000021015411349762e6","Área de Manejo de Hábitat/Especies","IV - UICN","Río Soco",11.764,"REFUGIO DE VIDA SILVESTRE",0.756464977500196,6,1117.22054007504,0.995370674950305,0.000673960984623558,"IV"
"55",3691,"2_0000f36b60883ecf46f3","Paisaje Protegido","VI - UICN","Carretera Cabral - Polo",10.156,"VIA PANORAMICA",0.634898957235623,6,1117.85543903228,0.995936328535179,0.000565653584874496,"VI"
"56",3575,"2_000096c4da9fbc478a40","Paisaje Protegido","IV - UICN","Carretera Nagua - Sánchez",16.847,"VIA PANORAMICA",0.605294988124143,6,1118.4607340204,0.996475606913316,0.000539278378137138,"IV"
"57",3674,"2_00007862393053c11690","Monumento Natural","III - UICN","La Tinaja",29.519,"MONUMENTO NATURAL",0.587383660206763,6,1119.04811768061,0.996998927465833,0.000523320552516441,"III"
"58",3568,"2_0000dc612fd23821a738","Paisaje Protegido","VI - UICN","Mirador del Atlántico",12.116,"VIA PANORAMICA",0.479543641551375,6,1119.52766132216,0.997426169591301,0.000427242125468852,"VI"
"59",3578,"2_0000cdcb5769a5c302b6","Parque Nacional","II - UICN","Manglares del Bajo Yuna",121.155,"PARQUE NACIONAL",0.425631638654963,6,1119.95329296081,0.997805379636455,0.000379210045153429,"II"
"60",3686,"2_0000daaed3084ee2efdf","Parque Nacional","II - UICN","Jaragua",1535.015,"PARQUE NACIONAL",0.387890000098877,6,1120.34118296091,0.998150964341852,0.000345584705396627,"II"
"61",3607,"2_000077501366bc6b0fd3","Reserva Natural","V - UICN","Loma Novillero",12.889,"RESERVA FORESTAL",0.328412976752516,6,1120.66959593766,0.998443558896469,0.000292594554617331,"V"
"62",3565,"2_0000fce0c24e1805a613","Área de Manejo de Hábitat/Especies","IV - UICN","Lagunas Redonda y Limón",32.253,"REFUGIO DE VIDA SILVESTRE",0.294751510142755,6,1120.96434744781,0.998706163278567,0.000262604382097835,"IV"
"63",3580,"2_0000d88e17fd5aa4df25","Monumento Natural","III - UICN","El Saltadero",2.38,"MONUMENTO NATURAL",0.27560903328991,6,1121.2399564811,0.998951712961595,0.000245549683028342,"III"
"64",3673,"2_0000cbddd9fb265c6f27","Monumento Natural","III - UICN","Diego de Ocampo",25.344,"MONUMENTO NATURAL",0.272689312075571,6,1121.51264579317,0.999194661363344,0.000242948401749009,"III"
"65",3603,"2_0000e82d1d05abf9898f","Área de Protección Estricta","Ib - UICN","Sierra Prieta",4,"RESERVA BIOLOGICA",0.222447210220023,6,1121.73509300339,0.999392847327382,0.000198185964037722,"Ib"
"66",3557,"2_0000fd9913b1b9492eed","Parque Nacional","II - UICN","Cotubanamá  (Del Este)",796.405,"PARQUE NACIONAL",0.110826708280034,6,1121.84591971167,0.999491586700197,9.87393728151548e-05,"II"
"67",3678,"2_00006e10ac563b6026cb","Monumento Natural","III - UICN","Loma Isabel de Torres",16.605,"MONUMENTO NATURAL",0.100381777061868,6,1121.94630148873,0.999581020320152,8.94336199548134e-05,"III"
"68",3550,"2_00003d834babc82df9c7","Monumento Natural","III - UICN","Reserva Antropológica Cuevas de Borbón o del Pomier",5.022,"MONUMENTO NATURAL",0.0598226269542452,6,1122.00612411569,0.999634318381217,5.32980610656763e-05,"III"
"69",3602,"2_00009543f2dfcde6f4aa","Paisaje Protegido","VI - UICN","Autopista Duarte",10.366,"CORREDOR ECOLOGICO",0.056525350854485,6,1122.06264946654,0.999684678784212,5.0360402994428e-05,"VI"
"70",3560,"2_000003ccf46b1ae81f21","Parque Nacional","II - UICN","Punta Espada",82.238,"PARQUE NACIONAL",0.0526635603588867,6,1122.1153130269,0.999731598583606,4.69197993944779e-05,"II"
"71",3585,"2_000077e1942d05f83399","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.265,"SANTUARIO DE MAMIFEROS MARINOS",0.0467779607472044,6,1122.16209098765,0.999773274697401,4.16761137945211e-05,"Ia"
"72",3595,"2_000009be74045b4c63ed","Área de Manejo de Hábitat/Especies","IV - UICN","Río Dulce",1.918,"REFUGIO DE VIDA SILVESTRE",0.0331339425229588,6,1122.19522493017,0.999802794880346,2.95201829449241e-05,"IV"
"73",3556,"2_0000039059b3d9d553f4","Paisaje Protegido","VI - UICN","Guaraguao - Punta Catuano",18.595,"AREA NACIONAL DE RECREO",0.0318461821065028,6,1122.22707111228,0.999831167752703,2.83728723567962e-05,"VI"
"74",3567,"2_00006a0c56e813dd722b","Monumento Natural","III - UICN","Laguna Gri-Grí",16.151,"MONUMENTO NATURAL",0.0306784286267808,6,1122.25774954091,0.999858500232829,2.73324801266208e-05,"III"
"75",3630,"2_0000834349b2e6e5402f","Monumento Natural","III - UICN","Cerro de San Francisco",4.025,"MONUMENTO NATURAL",0.0298226433191875,6,1122.28757218422,0.999885070264031,2.65700312021009e-05,"III"
"76",3582,"2_000082d1b74ea5e5ceff","Monumento Natural","III - UICN","Cabo Francés Viejo",0.247,"MONUMENTO NATURAL",0.0198697782320126,6,1122.30744196246,0.99990277294122,1.77026771890381e-05,"III"
"77",3699,"2_0000e81eb0fb46a080fc","Reserva Natural","V - UICN","Loma El 20",0,"RESERVA FORESTAL",0.018488331940918,6,1122.3259302944,0.999919244839814,1.64718985935407e-05,"V"
"78",3566,"2_0000d54a6879b8f1fc77","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",35270.055,"SANTUARIO DE MAMIFEROS MARINOS",0.0145069733530441,6,1122.34043726775,0.999932169607431,1.29247676174444e-05,"Ia"
"79",3638,"2_000057ef882f5c589930","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Saladilla",31.114,"REFUGIO DE VIDA SILVESTRE",0.0140302378118896,6,1122.35446750556,0.999944669634758,1.25000273263825e-05,"IV"
"80",3688,"2_000063c12bd4075f6f78","Paisaje Protegido","VI - UICN","Mirador del Paraíso",21.359,"VIA PANORAMICA",0.012162062520752,6,1122.36662956808,0.999955505239677,1.08356049193793e-05,"VI"
"81",3581,"2_0000e41b0f7e2217341d","Monumento Natural","III - UICN","Bosque Húmedo de Río San Juan",1.593,"MONUMENTO NATURAL",0.00790535912081371,6,1122.3745349272,0.999962548399341,7.04315966414328e-06,"III"
"82",3632,"2_0000eb7589384e5e0b1a","Reserva Natural","V - UICN","Río Cana",259.947,"RESERVA FORESTAL",0.00658896189880371,6,1122.3811238891,0.99996841873489,5.87033554896295e-06,"V"
"83",3650,"2_00008e80f2d926772940","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",249.823,"SANTUARIO DE MAMIFEROS MARINOS",0.00546434729627662,6,1122.3865882364,0.999973287112137,4.86837724635139e-06,"IV"
"84",3547,"2_0000fa283ee10d34e2a8","Parque Nacional","II - UICN","Máximo Gómez",42.295,"PARQUE NACIONAL",0.0047904965894919,6,1122.39137873299,0.999977555132328,4.26802019170665e-06,"II"
"85",3572,"2_0000a528c46e5f5164f8","Área de Manejo de Hábitat/Especies","IV - UICN","La Gran Laguna o Perucho",7.32,"REFUGIO DE VIDA SILVESTRE",0.00397446101286047,6,1122.395353194,0.999981096118015,3.54098568637924e-06,"IV"
"86",3623,"2_00003b22da69d14df7b5","Reserva Natural","V - UICN","Guanito",68.945,"RESERVA FORESTAL",0.00347123793163344,6,1122.39882443193,0.999984188764738,3.09264672370865e-06,"V"
"87",3559,"2_00000ebf3113d6c1215e","Monumento Natural","III - UICN","Hoyo Claro",39.296,"MONUMENTO NATURAL",0.00318205901489258,6,1122.40200649095,0.999987023771898,2.83500715908122e-06,"III"
"88",3593,"2_0000cd33ee04d148f8aa","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.524,"SANTUARIO DE MAMIFEROS MARINOS",0.00303014463134766,6,1122.40503663558,0.999989723433244,2.69966134591383e-06,"Ia"
"89",3553,"2_0000764c442957d5ae5b","Paisaje Protegido","VI - UICN","Autopista Juan Bosch",5.556,"CORREDOR ECOLOGICO",0.00269294513286276,6,1122.40772958071,0.999992122671817,2.39923857318422e-06,"VI"
"90",3597,"2_0000782d9791f3c30d7e","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Mallén",1.413,"REFUGIO DE VIDA SILVESTRE",0.00219088300842285,6,1122.40992046372,0.999994074605764,1.95193394733374e-06,"IV"
"91",3681,"2_000013948a662e11f76e","Parque Nacional","II - UICN","Lago Enriquillo e Isla Cabritos",404.934,"PARQUE NACIONAL",0.00161277837402344,6,1122.41153324209,0.999995511486166,1.4368804019564e-06,"II"
"92",3641,"2_0000b992c0235edfc892","Parque Nacional","II - UICN","Submarino Monte Cristi",245.214,"PARQUE NACIONAL SUBMARINO",0.00156061445380955,6,1122.41309385655,0.999996901891915,1.39040574936196e-06,"II"
"93",3653,"2_0000d3607a592751e875","Área de Protección Estricta","Ia - UICN","Estero Hondo",32.543,"SANTUARIO DE MAMIFEROS MARINOS",0.00133061731689453,6,1122.41442447387,0.999998087385208,1.18549329278256e-06,"Ia"
"94",3633,"2_00005e7c18e63314a3aa","Área de Manejo de Hábitat/Especies","IV - UICN","Cañón Río Gurabo",30.16,"REFUGIO DE VIDA SILVESTRE",0.0008439609375,6,1122.4152684348,0.99999883929939,7.51914181540775e-07,"IV"
"95",3671,"2_000051671fc009131ce3","Paisaje Protegido","VI - UICN","Entrada de Mao",54.367,"VIA PANORAMICA",0.000378302927964154,6,1122.41564673773,0.999999176342639,3.37043249059908e-07,"VI"
"96",3543,"2_0000db6f74a1140a48ec","Paisaje Protegido","VI - UICN","Autopista 6 de Noviembre",3.64,"CORREDOR ECOLOGICO",0.000313235493379481,6,1122.41595997322,0.999999455415045,2.79072406279412e-07,"VI"
"97",3689,"2_0000228295ccf706523d","Área de Manejo de Hábitat/Especies","IV - UICN","Arrecifes del Suroeste",2707.428,"SANTUARIO MARINO",0.000309862664794922,6,1122.41626983589,0.999999731482481,2.76067435869113e-07,"IV"
"98",3642,"2_0000a81805ecd6aecb46","Área de Manejo de Hábitat/Especies","IV - UICN","Cayos Siete Hermanos",115.376,"REFUGIO DE VIDA SILVESTRE",0.000176838182373047,6,1122.41644667407,0.999999889033774,1.57551293260167e-07,"IV"
"99",3651,"2_0000bd5af867d08dad2a","Área de Protección Estricta","Ia - UICN","Villa Elisa",0.426,"RESERVA CIENTIFICA",0.000124417122730928,6,1122.41657109119,0.99999999988132,1.10847546196869e-07,"Ia"
"100",3554,"2_0000f8c06163f8b84756","Área de Manejo de Hábitat/Especies","IV - UICN","Arrecifes del Sureste",7860.712,"SANTUARIO MARINO",1.33207998238358e-07,6,1122.4165712244,1,1.18679643238915e-10,"IV"
"101",3544,"2_0000c451075b23e5802d","Paisaje Protegido","VI - UICN","Autopista 6 de Noviembre",3.64,"CORREDOR ECOLOGICO",0,6,1122.4165712244,1,0,"VI"
"102",3545,"2_0000bf93afe62ed07a2c","Reserva Natural","V - UICN","Cerro de Bocanigua",29.208,"RESERVA FORESTAL",0,6,1122.4165712244,1,0,"V"
"103",3546,"2_00000ff7eb15b950099d","Monumento Natural","III - UICN","Don Rafael Herrera Cabral",0.495,"AREA DE PROTECCION ESPECIAL",0,6,1122.4165712244,1,0,"III"
"104",3551,"2_000016ca712539e81bfc","Paisaje Protegido","V - UICN","Boca de Nigua",5.815,"AREA NACIONAL DE RECREO",0,6,1122.4165712244,1,0,"V"
"105",3552,"2_0000fcf7e3fe8b2b437b","Parque Nacional","II - UICN","Submarino La Caleta",11.153,"PARQUE NACIONAL SUBMARINO",0,6,1122.4165712244,1,0,"II"
"106",3555,"2_000020f3c6a1c4dc9cab","Monumento Natural","III - UICN","Isla Catalina",16.239,"MONUMENTO NATURAL",0,6,1122.4165712244,1,0,"III"
"107",3558,"2_0000e0ce5136adb372f8","Área de Manejo de Hábitat/Especies","IV - UICN","Lagunas de Bávaro y El Caletón",6.4,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"108",3561,"2_00007c7c512a2e5a0f70","Monumento Natural","III - UICN","Punta Bayahibe",1.507,"MONUMENTO NATURAL",0,6,1122.4165712244,1,0,"III"
"109",3562,"2_00002c96bc8da7a8b6e1","Monumento Natural","III - UICN","Loma la Altagracia o Loma la Enea",0.675,"MONUMENTO NATURAL",0,6,1122.4165712244,1,0,"III"
"110",3563,"2_0000b06cd5eec708891a","PAISAJES PROTEGIDOS","VI - UICN","Vía Panorámica Costa Azul",18.918,"VIA PANORAMICA",0,6,1122.4165712244,1,0,"VI"
"111",3564,"2_0000f462fc5d892fc577","Área de Manejo de Hábitat/Especies","IV - UICN","Ría Maimón",4.828,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"112",3573,"2_00005c34cbb1800494c4","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.302,"SANTUARIO DE MAMIFEROS MARINOS",0,6,1122.4165712244,1,0,"Ia"
"113",3579,"2_0000a5d843dbedc0869f","Paisaje Protegido","IV - UICN","Carretera Nagua - Sánchez",0,"VIA PANORAMICA",0,6,1122.4165712244,1,0,"IV"
"114",3584,"2_00009037f8ad8d850e10","Monumento Natural","III - UICN","Cabo Samaná",9.271,"MONUMENTO NATURAL",0,6,1122.4165712244,1,0,"III"
"115",3586,"2_0000e4a2e995c1356c9a","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.024,"SANTUARIO DE MAMIFEROS MARINOS",0,6,1122.4165712244,1,0,"Ia"
"116",3599,"2_00004d333b37f34f86e8","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna San José",0.58,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"117",3601,"2_00000444250efbd425f3","AREAS DE MANEJO DE HABITAT/ESPECIES","VI - UICN","Cueva de Los Tres Ojos",0.081,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"VI"
"118",3624,"2_00009e17e4b60d308897","Reserva Natural","V - UICN","Arroyo Cano",23.899,"RESERVA FORESTAL",0,6,1122.4165712244,1,0,"V"
"119",3634,"2_000015ba4167cd27b617","Reserva Natural","V - UICN","Las Matas",47.777,"RESERVA FORESTAL",0,6,1122.4165712244,1,0,"V"
"120",3635,"2_0000697901ae10cfa05c","Área de Manejo de Hábitat/Especies","IV - UICN","Río Chacuey",38.774,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"121",3637,"2_0000d9f741199f6894b8","Parque Nacional","II - UICN","Manglares de Estero Balsa",56.546,"PARQUE NACIONAL",0,6,1122.4165712244,1,0,"II"
"122",3639,"2_00009778b97e97dca431","Reserva Natural","V - UICN","Cayuco",5.039,"RESERVA FORESTAL",0,6,1122.4165712244,1,0,"V"
"123",3640,"2_0000ffd440f16e9b1ae7","Parque Nacional","II - UICN","El Morro",18.363,"PARQUE NACIONAL",0,6,1122.4165712244,1,0,"II"
"124",3643,"2_00006b406203867b543a","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Tororu",0.06,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"125",3644,"2_0000a77a2ca82b900722","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Arenas",0.04,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"126",3645,"2_00005af99beb815b9355","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Terreno",0.151,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"127",3646,"2_0000e7b63274d2ef20cb","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo de Los Muertos",0.056,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"128",3647,"2_00004a63f1e19d9dc549","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Ratas",0.085,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"129",3648,"2_0000c1d4fc2bca9aede6","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Monte Cristo",0.065,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
"130",3649,"2_0000b11c328527a41d3a","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Monte Grande",0.044,"REFUGIO DE VIDA SILVESTRE",0,6,1122.4165712244,1,0,"IV"
